id,address,city,state,zip,longitude,latitude,state,county,tract
991,1015 N Jefferson Ave, Lebanon, MO,65536,-92.675846,37.688828,29,105,960600
992,400 S 20th St, Lexington, MO,64067,-93.871489,39.182454,29,107,90200
993,2323 High School Dr, Lexington, MO,64067,-93.867687,39.17373,29,107,90200
994,2309 Aull Ln, Lexington, MO,64067,-93.866198,39.175185,29,107,90200
995,1111 S 24th St, Lexington, MO,64067,-93.866687,39.179739,29,107,90200
996,703 W Walnut, Waverly, MO,64096,-93.526258,39.206957,29,107,90300
997,807 W 31st St, Higginsville, MO,64037,-93.729141,39.064419,29,107,90400
998,807 W 31st St, Higginsville, MO,64037,-93.729141,39.064419,29,107,90400
999,1101 W 29th St, Higginsville, MO,64037,-93.737668,39.065814,29,107,90400
1000,110 W 6th St, Miller, MO,65707,-93.843015,37.220145,29,109,470100
1001,400 W Highway 174, Mount Vernon, MO,65712,-93.82218,37.116259,29,109,470200
1002,301 E Blaze Rd, Mount Vernon, MO,65712,-93.816424,37.095974,29,109,470200
1003,260 W Highway 174, Mount Vernon, MO,65712,-93.821113,37.116269,29,109,470200
1004,500 State Dr, Mount Vernon, MO,65712,-93.834157,37.116042,29,109,470200
1005,731 S Landrum St, Mount Vernon, MO,65712,-93.823091,37.09865,29,109,470200
1006,401 E Yale, Liberal, MO,64762,-94.515738,37.558129,29,11,960200
1007,205 N Paine, Liberal, MO,64762,-94.514401,37.561765,29,11,960200
1008,205 N Paine, Liberal, MO,64762,-94.514401,37.561765,29,11,960200
1009,501 Maple St, Lamar, MO,64759,-94.280788,37.502356,29,11,960300
1010,503 Maple St, Lamar, MO,64759,-94.280777,37.502359,29,11,960300
1011,202 W 7th St, Lamar, MO,64759,-94.277022,37.499475,29,11,960300
1012,202 W 7th St, Lamar, MO,64759,-94.277022,37.499475,29,11,960300
1013,2nd St & Maple St, Hume, MO,64752,-94.583568,38.09412,29,13,70200
1014,1484 Boone St, Troy, MO,63379,-91.005648,38.975084,29,113,810201
1015,64 Highway UU, Silex, MO,63377,-91.06175,39.125944,29,113,810202
1016,64 Highway UU, Silex, MO,63377,-91.06175,39.125944,29,113,810202
1017,51 N Main St, Troy, MO,63379,-90.98528,38.987287,29,113,810301
1018,1515 S Cottage Grove Ave, Kirksville, MO,63501,-92.567207,40.184192,29,1,950500
1019,1300 S Cottage Grove Ave, Kirksville, MO,63501,-92.567381,40.1855,29,1,950500
1020,808 W Price Ave, Savannah, MO,64485,-94.834131,39.939288,29,3,10200
1021,10500 State Route T, Savannah, MO,64485,-94.871078,39.91833,29,3,10200
1022,701 State Rte E, Savannah, MO,64485,-94.814837,39.944764,29,3,10200
1023,9120 Highway 48, Rosendale, MO,64483,-94.818892,40.044035,29,3,10400
1024,9120 Highway 48, Rosendale, MO,64483,-94.818892,40.044035,29,3,10400
1025,9120 Highway 48, Rosendale, MO,64483,-94.818892,40.044035,29,3,10400
1026,600 S Nebraska St, Rock Port, MO,64482,-95.517272,40.409649,29,5,950200
1027,600 S Nebraska St, Rock Port, MO,64482,-95.517272,40.409649,29,5,950200
1028,1101 E Anderson St, Mexico, MO,65265,-91.872294,39.174396,29,7,950400
1029,639 N Wade St, Mexico, MO,65265,-91.890024,39.17666,29,7,950500
1030,710 S Clark St, Mexico, MO,65265,-91.88519,39.164926,29,7,950700
1031,201 3rd St, Purdy, MO,65734,-93.920298,36.81728,29,9,960200
1032,201 3rd St, Purdy, MO,65734,-93.920298,36.81728,29,9,960200
1033,201 3rd St, Purdy, MO,65734,-93.920298,36.81728,29,9,960200
1034,5151 S Highway 163, Columbia, MO,65203,-92.335082,38.892232,29,19,1702
1035,713 Rogers St, Columbia, MO,65201,-92.329794,38.956893,29,19,2100
1036,107 E Sexton Rd, Columbia, MO,65203,-92.33714,38.959998,29,19,2100
1037,412 W Highland Ave, St Joseph, MO,64505,-94.866062,39.783223,29,21,300
1038,2812 Saint Joseph Ave, St Joseph, MO,64505,-94.8486,39.789367,29,21,300
1039,320 E Poplar St, Rich Hill, MO,64779,-94.366086,38.101673,29,13,70400
1040,501 N 14th St, Rich Hill, MO,64779,-94.3515,38.098765,29,13,70400
1041,703 N 3rd St, Rich Hill, MO,64779,-94.36626,38.102411,29,13,70400
1042,101 E Lamine St, Lincoln, MO,65338,-93.334505,38.392902,29,15,460200
1043,101 E Lamine St, Lincoln, MO,65338,-93.334505,38.392902,29,15,460200
1044,134 E Kosciusko St, Warsaw, MO,65355,-93.378495,38.245694,29,15,460300
1045,2616 Shepard Blvd, Columbia, MO,65201,-92.29782,38.937596,29,19,1001
1046,3301 New Haven Ave, Columbia, MO,65201,-92.289588,38.912843,29,19,1002
1047,2200 W Nifong Blvd, Columbia, MO,65203,-92.374706,38.9103,29,19,1104
1048,4303 S Providence Rd, Columbia, MO,65203,-92.335178,38.903308,29,19,1104
1049,201 Park de Ville Dr, Columbia, MO,65203,-92.384407,38.958159,29,19,1300
1050,3600 W Worley St, Columbia, MO,65203,-92.388116,38.961252,29,19,1300
1051,111 Parkade Blvd, Columbia, MO,65202,-92.338567,38.974138,29,19,1400
1052,5665 Roger I Wilson Memorial Dr, Columbia, MO,65202,-92.305138,39.008419,29,19,1503
1053,2201 Smiley Ln, Columbia, MO,65202,-92.305005,38.992921,29,19,1504
1054,3405 Oakland Pl, Columbia, MO,65202,-92.304045,38.984603,29,19,1504
1055,1800 Alabama St, St Joseph, MO,64504,-94.885831,39.712325,29,21,2900
1056,8681 SW State Highway 116, Rushville, MO,64484,-95.014435,39.58806,29,21,2900
1057,139 E Lincoln St, Kingston, MO,64650,-94.037098,39.644693,29,25,950200
1058,2954 SE State Route V, Polo, MO,64671,-93.981372,39.538803,29,25,950200
1059,903 N Davis St, Hamilton, MO,64644,-93.998274,39.751815,29,25,950200
1060,300 School St, Polo, MO,64671,-94.042209,39.550274,29,25,950200
1061,300 School St, Polo, MO,64671,-94.042209,39.550274,29,25,950200
1062,300 School St, Polo, MO,64671,-94.042209,39.550274,29,25,950200
1063,2700 US Hwy 54, Kingdom City, MO,65262,-91.908385,38.965215,29,27,70100
1064,706 Hickman Ave, Fulton, MO,65251,-91.959533,38.85,29,27,70400
1065,1415 N 26th St, St Joseph, MO,64506,-94.82951,39.779703,29,21,1100
1066,2900 Duncan St, St Joseph, MO,64507,-94.822228,39.7516,29,21,1500
1067,705 S 31st St, St Joseph, MO,64507,-94.817634,39.759886,29,21,1600
1068,3923 Pickett Rd, St Joseph, MO,64503,-94.798102,39.740776,29,21,1700
1069,4701 Schoolside Ln, St Joseph, MO,64503,-94.7859,39.742426,29,21,1700
1070,509 Thompson St, St Joseph, MO,64504,-94.853788,39.713015,29,21,2300
1071,5910 Mitchell Ave, St Joseph, MO,64507,-94.762629,39.755364,29,21,2700
1072,210 E 5th St, Norborne, MO,64668,-93.674064,39.29998,29,33,960200
1073,308 S Cleveland Ave, Belton, MO,64012,-94.548598,38.812654,29,37,60202
1074,310 S Scott Ave, Belton, MO,64012,-94.535098,38.810894,29,37,60202
1075,500 S Madison St, Raymore, MO,64083,-94.457293,38.799966,29,37,60301
1076,285 S Summit Dr, Holts Summit, MO,65043,-92.117416,38.651541,29,27,70800
1077,4427 Highway 54, Osage Beach, MO,65065,-92.627882,38.146222,29,29,950200
1078,245 State Rd N, Macks Creek, MO,65786,-92.966795,37.971264,29,29,950800
1079,245 State Rd N, Macks Creek, MO,65786,-92.966795,37.971264,29,29,950800
1080,16594 N State Highway 5, Sunrise Beach, MO,65079,-92.799199,38.182308,29,29,951200
1081,377 State Hwy B, Millersville, MO,63766,-89.78045,37.429955,29,31,880200
1082,1651 W Independence St, Jackson, MO,63755,-89.687686,37.394539,29,31,880400
1083,315 S Missouri St, Jackson, MO,63755,-89.66933,37.380609,29,31,880400
1084,1402 Orchard Dr, Jackson, MO,63755,-89.68889,37.388712,29,31,880400
1085,210 N West Ln, Jackson, MO,63755,-89.692467,37.385005,29,31,880400
1086,6547 State Highway 177, Cape Girardeau, MO,63701,-89.473162,37.390974,29,31,880600
1087,10730 State Hwy W, Jackson, MO,63755,-89.629412,37.444387,29,31,880600
1088,650 Conistor Ln, Liberty, MO,64068,-94.45114,39.237667,29,47,20801
1089,8 Victory Ln, Liberty, MO,64068,-94.447331,39.243466,29,47,20801
1090,200 Blue Jay Dr, Liberty, MO,64068,-94.449075,39.242001,29,47,20801
1091,6800 Sobbie Rd, Pleasant Valley, MO,64068,-94.47951,39.216445,29,47,20801
1092,4624 N Norton Ave, Kansas City, MO,64117,-94.531984,39.179162,29,47,20901
1093,5020 NE 58th St, Kansas City, MO,64119,-94.519954,39.199012,29,47,20902
1094,6301 N Michigan Ave, Gladstone, MO,64118,-94.557551,39.207184,29,47,21004
1095,7333 N Wyandotte St, Gladstone, MO,64118,-94.583059,39.227635,29,47,21101
1096,731 NE 76th St, Gladstone, MO,64118,-94.571849,39.231816,29,47,21101
1097,4901 NE Barry Rd, Kansas City, MO,64156,-94.52266,39.245468,29,47,21205
1098,2575 NE Barry Rd, Kansas City, MO,64155,-94.548598,39.247759,29,47,21206
1099,825 NE 79th Ter, Kansas City, MO,64118,-94.57005,39.237859,29,47,21206
1100,221 NE 114th St, Kansas City, MO,64155,-94.57804,39.300467,29,47,21305
1101,515 NE 106th St, Kansas City, MO,64155,-94.571866,39.285606,29,47,21306
1102,17509 E State Route 58, Raymore, MO,64083,-94.389397,38.802331,29,37,60400
1103,327 N McKissock St, Pleasant Hill, MO,64080,-94.265598,38.788967,29,37,60600
1104,1204 E 163rd St, Pleasant Hill, MO,64080,-94.25897,38.820125,29,37,60600
1105,1 Rooster Way, Pleasant Hill, MO,64080,-94.253196,38.783996,29,37,60600
1106,304 Eklund St, Pleasant Hill, MO,64080,-94.257144,38.789059,29,37,60600
1107,201 E 3rd St, Peculiar, MO,64078,-94.456439,38.718305,29,37,61002
1108,20801 S School Rd, Peculiar, MO,64078,-94.459666,38.744277,29,37,61002
1109,11706 E 211th St, Peculiar, MO,64078,-94.45857,38.740157,29,37,61002
1110,5801 E MO 2, Cleveland, MO,64734,-94.539049,38.636031,29,37,61100
1111,5801 E MO 2, Cleveland, MO,64734,-94.539049,38.636031,29,37,61100
1112,33300 S Sherwood Dr, Creighton, MO,64739,-94.084744,38.518003,29,37,61200
1113,33300 S Sherwood Dr, Creighton, MO,64739,-94.084744,38.518003,29,37,61200
1114,33300 S Sherwood Dr, Creighton, MO,64739,-94.084744,38.518003,29,37,61200
1115,18475 MO 11, Mendon, MO,64660,-93.129573,39.586744,29,41,470100
1116,18475 MO 11, Mendon, MO,64660,-93.129573,39.586744,29,41,470100
1117,1000 S Maple Ave, Salisbury, MO,65281,-92.804329,39.414033,29,41,470300
1118,312 N Market St, Nixa, MO,65714,-93.289973,37.045995,29,43,20203
1119,205 North St, Nixa, MO,65714,-93.293453,37.050943,29,43,20203
1120,605 S Gregg Rd, Nixa, MO,65714,-93.317832,37.035646,29,43,20205
1121,514 S Nicholas Rd, Nixa, MO,65714,-93.326873,37.035605,29,43,20205
1122,1250 W South St, Ozark, MO,65721,-93.216,37.004356,29,43,20303
1123,1350 W Bluff Dr, Ozark, MO,65721,-93.215008,37.033555,29,43,20306
1124,1109 W Jackson St, Ozark, MO,65721,-93.213973,37.025431,29,43,20306
1125,13600 Route C, Russellville, MO,65074,-92.447246,38.508974,29,51,20500
1126,301 Hwy 87, Prairie Home, MO,65068,-92.588527,38.811387,29,53,950100
1127,301 Hwy 87, Prairie Home, MO,65068,-92.588527,38.811387,29,53,950100
1128,100 Spring St, Otterville, MO,65348,-93.003653,38.705521,29,53,950500
1129,100 Spring St, Otterville, MO,65348,-93.003653,38.705521,29,53,950500
1130,107 School St, Pilot Grove, MO,65276,-92.908033,38.874784,29,53,950500
1131,107 School St, Pilot Grove, MO,65276,-92.908033,38.874784,29,53,950500
1132,107 School St, Pilot Grove, MO,65276,-92.908033,38.874784,29,53,950500
1133,9000 NE Flintlock Rd, Kansas City, MO,64157,-94.465334,39.255346,29,47,21309
1134,701 Thornton St, Liberty, MO,64068,-94.431993,39.24139,29,47,21403
1135,1407 Nashua Rd, Liberty, MO,64068,-94.442906,39.26429,29,47,21404
1136,600 W Kansas Ave, Liberty, MO,64068,-94.428949,39.246055,29,47,21404
1137,425 Claywoods Pkwy, Liberty, MO,64068,-94.405437,39.240251,29,47,21600
1138,289 Broadway St, Missouri City, MO,64068,-94.301477,39.241373,29,47,21600
1139,289 Broadway St, Missouri City, MO,64068,-94.301477,39.241373,29,47,21600
1140,501 Levenworth, Excelsior Springs, MO,64024,-94.228222,39.337856,29,47,21702
1141,902 S Jefferson St, Kearney, MO,64060,-94.360889,39.364608,29,47,21805
1142,715 E 19th St, Kearney, MO,64060,-94.35215,39.35325,29,47,21805
1143,620 E 23rd Ave, North Kansas City, MO,64116,-94.573477,39.145245,29,47,22100
1144,1400 S Skyline Dr, Liberty, MO,64068,-94.424205,39.231891,29,47,22301
1145,1500 S Withers Rd, Liberty, MO,64068,-94.436955,39.231239,29,47,22302
1146,700 Center St, Lathrop, MO,64465,-94.329122,39.544687,29,49,960200
1147,612 Center St, Lathrop, MO,64465,-94.329089,39.546166,29,49,960200
1148,102 North St, Lathrop, MO,64465,-94.320733,39.557302,29,49,960200
1149,800 W Frost St, Plattsburg, MO,64477,-94.455945,39.561689,29,49,960300
1150,325 Lewis and Clark Dr, Jefferson City, MO,65101,-92.143406,38.556204,29,51,10300
1151,1410 Hough Park Rd, Jefferson City, MO,65101,-92.170267,38.551657,29,51,10400
1152,609 Union St, Jefferson City, MO,65101,-92.177242,38.56238,29,51,10500
1153,605 Union St, Jefferson City, MO,65101,-92.177289,38.562414,29,51,10500
1154,400 Stadium Blvd, Jefferson City, MO,65101,-92.181476,38.562955,29,51,10500
1155,400 W 4th St, Lockwood, MO,65682,-93.957741,37.390031,29,57,480200
1156,315 S Hickory St, Buffalo, MO,65622,-93.09963,37.644023,29,59,480200
1157,413 E 2nd St, Jameson, MO,64647,-93.984389,40.0051,29,61,470100
1158,413 E 2nd St, Jameson, MO,64647,-93.984389,40.0051,29,61,470100
1159,601 W Main St, Maysville, MO,64469,-94.364677,39.88963,29,63,80100
1160,601 W Main St, Maysville, MO,64469,-94.364677,39.88963,29,63,80100
1161,275 Clinton Ave, Osborn, MO,64474,-94.356617,39.749272,29,63,80200
1162,275 Clinton Ave, Osborn, MO,64474,-94.356617,39.749272,29,63,80200
1163,100 S Warfel St, Salem, MO,65560,-91.528687,37.642159,29,65,960400
1164,1601 Doss Rd, Salem, MO,65560,-91.52347,37.626839,29,65,960400
1165,MO 76 & Highway C, Norwood, MO,65717,-92.449935,36.969784,29,67,950100
1166,3340 Highway 19, Owensville, MO,65066,-91.489845,38.31973,29,73,960500
1167,3336 Highway 19, Owensville, MO,65066,-91.489313,38.318852,29,73,960500
1168,300 N Grand St, King City, MO,64463,-94.521356,40.053711,29,75,960200
1169,300 N Grand St, King City, MO,64463,-94.521356,40.053711,29,75,960200
1170,840 S Jefferson Ave, Springfield, MO,65806,-93.289974,37.199414,29,77,200
1171,934 S Kimbrough Ave, Springfield, MO,65806,-93.286948,37.197945,29,77,200
1172,510 College Ave, Kennett, MO,63857,-90.055628,36.24127,29,69,360500
1173,920 Kennett St, Kennett, MO,63857,-90.0555,36.228971,29,69,360500
1174,1400 W Washington St, Kennett, MO,63857,-90.071345,36.238862,29,69,360700
1175,1400 W Washington St, Kennett, MO,63857,-90.071345,36.238862,29,69,360700
1176,2749 Highway T, Labadie, MO,63055,-90.860642,38.524025,29,71,800100
1177,100 Park Dr, New Haven, MO,63068,-91.225382,38.60063,29,71,800401
1178,100 Park Dr, New Haven, MO,63068,-91.225382,38.60063,29,71,800401
1179,100 Park Dr, New Haven, MO,63068,-91.225382,38.60063,29,71,800401
1180,413 W Union St, Pacific, MO,63069,-90.745374,38.483134,29,71,800701
1181,2001 W Osage St, Pacific, MO,63069,-90.766387,38.484519,29,71,800701
1182,195 N Indian Pride Dr, Pacific, MO,63069,-90.752447,38.484105,29,71,800701
1183,425 Indian Warpath Dr, Pacific, MO,63069,-90.779689,38.484304,29,71,800701
1184,2264 Highway Ap, Catawissa, MO,63015,-90.759402,38.409374,29,71,800800
1185,7466 Highway FF, Lonedell, MO,63060,-90.822121,38.285944,29,71,801000
1186,1401 Daily Rd, Bethany, MO,64424,-94.013851,40.279394,29,81,950300
1187,905 S 24th St, Bethany, MO,64424,-94.028261,40.26247,29,81,950300
1188,2213 Beekman St, Bethany, MO,64424,-94.029547,40.262616,29,81,950300
1189,823 SE Hwy 7, Clinton, MO,64735,-93.609245,38.31865,29,83,950200
1190,1193 N Hwy 13, Chilhowee, MO,64733,-93.761492,38.537037,29,83,950300
1191,516 W Meadowmere St, Springfield, MO,65807,-93.299926,37.191107,29,77,400
1192,906 W Portland St, Springfield, MO,65807,-93.301843,37.185914,29,77,400
1193,1111 N Robberson Ave, Springfield, MO,65802,-93.290904,37.220498,29,77,700
1194,1333 E Grand St, Springfield, MO,65804,-93.272968,37.196523,29,77,900
1195,2352 S Weaver Ave, Springfield, MO,65807,-93.305962,37.172324,29,77,1500
1196,2757 E Division St, Springfield, MO,65803,-93.239552,37.224733,29,77,2200
1197,2934 E Bennett St, Springfield, MO,65804,-93.235771,37.187924,29,77,2402
1198,3710 S Jefferson Ave, Springfield, MO,65807,-93.29125,37.147414,29,77,2800
1199,3414 S Mentor Ave, Springfield, MO,65804,-93.231005,37.150511,29,77,3900
1200,4051 S Scenic Ave, Springfield, MO,65807,-93.332456,37.140235,29,77,4102
1201,5005 S Farm Road 135, Springfield, MO,65810,-93.342541,37.123677,29,77,4102
1202,7297 E Farm Road 164, Rogersville, MO,65742,-93.137363,37.144876,29,77,4700
1203,4700 S State Highway 125, Rogersville, MO,65742,-93.119184,37.123277,29,77,4700
1204,512 S Sentry Dr, Rogersville, MO,65742,-93.080728,37.109421,29,77,4700
1205,8225 E Farm Road 174, Rogersville, MO,65742,-93.117246,37.126241,29,77,4700
1206,201 E State Highway 174, Republic, MO,65738,-93.480206,37.126545,29,77,4803
1207,234 E Anderson St, Republic, MO,65738,-93.477871,37.122119,29,77,4803
1208,518 N Hampton Ave, Republic, MO,65738,-93.475724,37.123151,29,77,4803
1209,1 Tiger Dr, Republic, MO,65738,-93.466983,37.125076,29,77,4803
1210,235 E Anderson St, Republic, MO,65738,-93.477298,37.122226,29,77,4803
1211,1813 S Scenic Ave, Springfield, MO,65807,-93.331569,37.182195,29,77,5800
1212,106 W Main St, Laredo, MO,64652,-93.448531,40.025799,29,79,960100
1213,128 SE 20th St, Trenton, MO,64683,-93.575811,40.046515,29,79,960100
1214,804 W 4th Ter, Trenton, MO,64683,-93.623955,40.073105,29,79,960300
1215,3461 County Rd 1710, West Plains, MO,65775,-91.872625,36.771709,29,91,90500
1216,8004 County Road 3010, West Plains, MO,65775,-91.794624,36.755194,29,91,90600
1217,610 E Olden St, West Plains, MO,65775,-91.844496,36.734607,29,91,90700
1218,1715 Wayhaven Dr, West Plains, MO,65775,-91.873838,36.760634,29,91,90800
1219,307 2nd St, Montrose, MO,64770,-93.984673,38.255986,29,83,950400
1220,307 2nd St, Montrose, MO,64770,-93.984673,38.255986,29,83,950400
1221,708 Nebraska St, Mound City, MO,64470,-95.230362,40.133228,29,87,960200
1222,708 Nebraska St, Mound City, MO,64470,-95.230362,40.133228,29,87,960200
1223,708 Nebraska St, Mound City, MO,64470,-95.230362,40.133228,29,87,960200
1224,201 S Barbour Ave, Oregon, MO,64473,-95.138068,39.985898,29,87,960300
1225,412 W Broadway, New Franklin, MO,65274,-92.741386,39.017666,29,89,960200
1226,412 W Broadway, New Franklin, MO,65274,-92.741386,39.017666,29,89,960200
1227,702 Lucky St, Fayette, MO,65248,-92.692944,39.148871,29,89,960300
1228,314 N Elm St, Mountain View, MO,65548,-91.702072,36.997361,29,91,90200
1229,3209 US Hwy 160, West Plains, MO,65775,-91.969858,36.625069,29,91,90400
1230,7078 Young St, Fort Leonard Wood, MO,65473,-92.131199,37.779137,29,169,470390
1231,27600 Highway AA, Laquey, MO,65534,-92.313451,37.757154,29,169,470400
1232,27600 Highway AA, Laquey, MO,65534,-92.313451,37.757154,29,169,470400
1233,27600 Highway AA, Laquey, MO,65534,-92.313451,37.757154,29,169,470400
1234,2350 Saint Clair Ave, Saint Louis, MO,63144,-90.355671,38.61932,29,189,217400
1235,10094 Litzsinger Rd, Saint Louis, MO,63124,-90.404196,38.625609,29,189,217500
1236,11287 Manchester Rd, Saint Louis, MO,63122,-90.420231,38.599163,29,189,217600
1237,715 S Mason Rd, Saint Louis, MO,63141,-90.481058,38.637164,29,189,217702
1238,1215 Dauphine Ln, Ballwin, MO,63011,-90.50132,38.603574,29,189,217702
1239,2650 Kehrs Mill Rd, Chesterfield, MO,63017,-90.577351,38.618497,29,189,217852
1240,390 Tumulty Dr, Ballwin, MO,63021,-90.528568,38.575217,29,189,217931
1241,7700 Fine Rd, Saint Louis, MO,63129,-90.338305,38.417613,29,189,220444
1242,5950 Telegraph Rd, Saint Louis, MO,63129,-90.305996,38.460824,29,189,220445
1243,623 Buckley Rd, Saint Louis, MO,63125,-90.309466,38.504855,29,189,220502
1244,3200 Lemay Ferry Rd, Saint Louis, MO,63125,-90.316734,38.512891,29,189,220502
1245,5000 S Lindbergh Blvd, Saint Louis, MO,63126,-90.372564,38.527659,29,189,220703
1246,11011 Gravois Rd, Saint Louis, MO,63126,-90.363836,38.542002,29,189,220802
1247,205 E Morley, Marquand, MO,63655,-90.167094,37.429618,29,123,960100
1248,205 E Morley, Marquand, MO,63655,-90.167094,37.429618,29,123,960100
1249,714 E Jefferson Ave, Richland, MO,65556,-92.391018,37.859364,29,169,470500
1250,714 E Jefferson Ave, Richland, MO,65556,-92.391018,37.859364,29,169,470500
1251,714 E Jefferson Ave, Richland, MO,65556,-92.391018,37.859364,29,169,470500
1252,1101 S Main St, New London, MO,63459,-91.398829,39.576732,29,173,470100
1253,21622 Highway 19, Center, MO,63436,-91.53594,39.505836,29,173,470200
1254,21622 Highway 19, Center, MO,63436,-91.53594,39.505836,29,173,470200
1255,235 New Ballwin Rd, Ballwin, MO,63021,-90.557731,38.587674,29,189,217943
1256,801 W Essex Ave, Saint Louis, MO,63122,-90.421613,38.589118,29,189,218402
1257,700 S Kirkwood Rd, Saint Louis, MO,63122,-90.406466,38.572592,29,189,218600
1258,765 N Sappington Rd, Glendale, MO,63122,-90.386493,38.595097,29,189,218800
1259,9021 Sappington Rd, Saint Louis, MO,63126,-90.379944,38.546286,29,189,220803
1260,10025 Kennerly Rd, Saint Louis, MO,63128,-90.378276,38.510359,29,189,221202
1261,12111 Tesson Ferry Rd, Saint Louis, MO,63128,-90.366694,38.51689,29,189,221202
1262,1626 Hawkins Rd, Fenton, MO,63026,-90.492869,38.511995,29,189,221421
1263,1628 Hawkins Rd, Fenton, MO,63026,-90.492867,38.512077,29,189,221421
1264,1780 Hawkins Rd, Fenton, MO,63026,-90.489577,38.517221,29,189,221422
1265,3300 Hwy 109, Wildwood, MO,63038,-90.640678,38.552424,29,189,221502
1266,1723 S Main St, Palmyra, MO,63461,-91.523479,39.782459,29,127,960100
1267,2905 Highway D, Philadelphia, MO,63463,-91.744225,39.842266,29,127,960200
1268,2905 Highway D, Philadelphia, MO,63463,-91.744225,39.842266,29,127,960200
1269,312 Munger Ln, Hannibal, MO,63401,-91.400466,39.716185,29,127,960400
1270,2800 Bird St, Hannibal, MO,63401,-91.3855,39.707265,29,127,960600
1271,3716 Market St, Hannibal, MO,63401,-91.397944,39.685484,29,127,960900
1272,301 W Martin St, Cairo, MO,65239,-92.442406,39.511877,29,175,490100
1273,301 W Martin St, Cairo, MO,65239,-92.442406,39.511877,29,175,490100
1274,920 Kwix Rd, Moberly, MO,65270,-92.428332,39.402062,29,175,490500
1275,1625 Gratz Brown St, Moberly, MO,65270,-92.422522,39.395772,29,175,490500
1276,1623 Gratz Brown St, Moberly, MO,65270,-92.42252,39.395814,29,175,490500
1277,600 Bob Gill Rd, Lawson, MO,64062,-94.200428,39.440275,29,177,80000
1278,602 Bob Gill Rd, Lawson, MO,64062,-94.200429,39.440322,29,177,80000
1279,929 Honor Camp Ln, Fordland, MO,65652,-92.878179,37.151693,29,225,470402
1280,8939 Highway 95, Mountain Grove, MO,65711,-92.346349,37.438051,29,229,490100
1281,315 W Ohio St, Mansfield, MO,65704,-92.582579,37.111112,29,229,490300
1282,316 W Ohio St, Mansfield, MO,65704,-92.582585,37.111221,29,229,490300
1283,675 N Hawk St, Norwood, MO,65717,-92.417276,37.112557,29,229,490300
1284,675 N Hawk St, Norwood, MO,65717,-92.417276,37.112557,29,229,490300
1285,320 E 9th St, Mountain Grove, MO,65711,-92.260316,37.136382,29,229,490400
1286,400 E 17th St, Mountain Grove, MO,65711,-92.259964,37.143233,29,229,490400
1287,420 N Main St, Mountain Grove, MO,65711,-92.263183,37.132914,29,229,490400
1288,1400 Industrial Park Rd, Mountain Grove, MO,65711,-92.283753,37.124517,29,229,490400
1986,\N,\N,\N,\N,\N,\N,\N,\N,\N
1289,502 W 5th St, Mountain Grove, MO,65711,-92.271075,37.132985,29,229,490400
1290,516 Loughborough Ave, Saint Louis, MO,63111,-90.256173,38.555106,29,510,101500
1291,1220 Babler Park Dr, Wildwood, MO,63038,-90.664257,38.609586,29,189,221621
1292,17050 Clayton Rd, Wildwood, MO,63011,-90.637144,38.597014,29,189,221626
1293,2730 Valley Rd, Clarkson Valley, MO,63005,-90.594413,38.607293,29,189,221626
1294,2351 Clarkson Rd, Clarkson Valley, MO,63017,-90.580775,38.624661,29,189,221629
1295,17200 Manchester Rd, Wildwood, MO,63040,-90.652742,38.579703,29,189,222100
1296,777 Ridge Rd, Wildwood, MO,63021,-90.600395,38.571953,29,189,222100
1297,1008 E Coleman St, Princeton, MO,64673,-93.583997,40.394389,29,129,470200
1298,1008 E Coleman St, Princeton, MO,64673,-93.583997,40.394389,29,129,470200
1299,1571 Bagnell Dam Blvd, Lakeside, MO,65049,-92.626186,38.20271,29,131,962800
1300,526 School Rd, Tuscumbia, MO,65082,-92.461012,38.236719,29,131,962800
1301,100 Kirkham St, Orrick, MO,64077,-94.128872,39.21436,29,177,80300
1302,100 Kirkham St, Orrick, MO,64077,-94.128872,39.21436,29,177,80300
1303,County Rd 142 & County Rd 142, Gatewood, MO,63942,-91.123514,36.594118,29,181,870200
1304,101 Batten St, Naylor, MO,63953,-90.60354,36.572515,29,181,870400
1305,2165 Highway V, Saint Charles, MO,63301,-90.447915,38.898067,29,183,310100
1306,2165 Highway V, Saint Charles, MO,63301,-90.447915,38.898067,29,183,310100
1307,2165 Highway V, Saint Charles, MO,63301,-90.447915,38.898067,29,183,310100
1308,6031 Southwest Ave, Saint Louis, MO,63139,-90.290395,38.61051,29,510,103700
1309,6124 Enright Ave, Saint Louis, MO,63112,-90.298383,38.656475,29,510,105198
1310,5821 Kennerly Ave, Saint Louis, MO,63112,-90.276879,38.677108,29,510,106200
1311,5511 Wabada Ave, Saint Louis, MO,63112,-90.271709,38.673153,29,510,106300
1312,3033 N Euclid Ave, Saint Louis, MO,63115,-90.251657,38.671853,29,510,106700
1313,805 S Miami Ave, Marshall, MO,65340,-93.20876,39.113283,29,195,90300
1314,411 N Benton Ave, Marshall, MO,65340,-93.203968,39.124681,29,195,90300
1315,900 W Vest St, Marshall, MO,65340,-93.210935,39.115621,29,195,90300
1316,222 School St, Jamestown, MO,65046,-92.475607,38.760305,29,135,385100
1317,222 School St, Jamestown, MO,65046,-92.475607,38.760305,29,135,385100
1318,156 School St, Latham, MO,65050,-92.680693,38.558965,29,135,385300
1319,430 N Washington St, Monroe City, MO,63456,-91.731971,39.655892,29,137,960100
